Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Grover Alexander,1000128,110127.0,PHI,9.595219612121582,,11.04,1.2196634848913652,,1.8213127009662056,,,,,,,376.1,49,42,,,,,5.763507840369001,1.5305580986872034,3.765625,0.0717449108759626,0.2335881126097039,0.74659232,,3,0.1925037747816475,0.8423383980622283,43.03289065018128,62.378862541211355,,,,,,241,64,10,3,,36,12,51
Dave Davenport,1003016,113080.0,SLT,8.638607025146484,,8.71,2.200339444568708,,2.1793560571046595,,,,,,,392.2,55,46,,,,,5.248726383398273,2.200339444568708,2.38541667,0.1146010127379535,0.2514232993344349,0.72335025,,1,0.2131711250957302,1.0084889120939913,70.42972343847865,72.49039868920842,,,,,,229,96,5,5,,30,10,96
Walter Johnson,1006511,116635.0,WAS,8.226431846618652,,11.92,1.5504949558072258,,1.9095482117460572,,,,,,,336.2,47,39,,,,,5.4267323453252905,1.4970296125035285,3.625,0.0267326716518487,0.2561291462079834,0.75392039,,4,0.2136822823756803,0.9326732109644998,53.272001060029055,64.53385158531569,,,,,,203,56,19,1,,35,7,58
Eddie Plank,1010385,120616.0,SLT,6.473150730133057,,6.58,2.079503263258145,,1.9986201633002871,,,,,,,268.1,42,31,,,,,4.930435156434633,1.8111802615474164,2.72222222,0.033540375213841,0.2570976175831286,0.72496263,,3,0.2188500181233533,0.9913044229868576,66.56192983414549,66.70530082739042,,,,,,147,54,3,1,,23,6,62
Dick Rudolph,1011284,121538.0,BSN,5.663625717163086,,3.22,2.3730470164446245,,2.3148080769926307,,,,,,,341.1,44,43,,,,,3.87597679352622,1.687500100582844,2.296875,0.1054687562864277,0.2689232452122216,0.67589577,,1,0.2400202231009123,1.0781250642612614,87.87613667453567,83.74447563056032,,,,,,147,64,6,4,,30,3,90
Harry Coveleski,1002681,112742.0,DET,5.240947246551514,,4.34,2.4466949367437016,,2.5588779022236436,,,,,,,312.2,50,38,,,,,4.317696947194768,2.504264229372965,1.72413793,0.0575692926292635,0.2688064439381198,0.67963753,,4,0.2350961087790789,1.1449892645153532,81.17748398076498,83.86190701630278,,,,,,150,87,20,2,,20,1,85
Jeff Tesreau,1012936,123208.0,NYG,5.0685648918151855,,5.4,2.2941176470588234,,2.212479651208018,,,,,,,306.0,43,38,,,,,5.176470588235294,2.2058823529411766,2.34666667,0.1176470588235294,0.251655917727035,0.70135747,,3,0.2140410958904109,1.0130718954248366,87.33163642662227,82.19355985330156,,,,,,176,75,5,4,,24,8,78
Willie Mitchell,1009011,119204.0,CLE,5.026376247406006,,2.95,2.8220338983050848,,2.2941513029195497,,,,,,,236.0,36,30,,,,,5.682203389830509,3.2033898305084745,1.77380952,0.0381355932203389,0.2880692468849928,0.65512559,,1,0.2398574561403509,1.2457627118644068,91.87261718046372,73.66900709584974,,,,,,149,84,2,1,,12,1,74
Tom Hughes,1006164,116289.0,BSN,4.971738338470459,,5.18,2.1189062179878384,,2.1124819612118957,,,,,,,280.1,50,25,,,,,5.48989338296849,1.8620691006559793,2.94827586,0.1284185586659296,0.2477111181144104,0.69638909,,9,0.2083041359895877,0.9488704612538132,78.46506669361972,76.25215150888579,,,,,,171,58,11,4,,17,4,66
Guy Morton Sr.,1009232,119426.0,CLE,4.956487655639648,,7.51,2.1375,,2.3377247492472333,,,,,,,240.0,34,27,,,,,5.025,2.25,2.23333333,0.1875,0.2531645569620253,0.72131148,,1,0.2182952182952183,1.0375,69.58729990493234,75.08756076953208,,,,,,134,60,2,5,,15,6,57
